,tradeDate,rep
14,2020-08-31,"2020-08-31,300676,b,146.5,建仓"
53,2020-08-31,"2020-08-31,600115,s,5.05,平仓,10.2620%"
40,2020-09-01,"2020-09-01,000651,b,54.75,建仓"
58,2020-09-01,"2020-09-01,600196,b,53.7,建仓"
58,2020-09-01,"2020-09-01,601888,b,216.8,建仓"
54,2020-09-01,"2020-09-01,600390,b,7.9,建仓"
58,2020-09-01,"2020-09-01,600036,b,37.42,建仓"
56,2020-09-01,"2020-09-01,601688,b,21.84,建仓"
8,2020-09-01,"2020-09-01,603259,b,107.68,建仓"
44,2020-09-01,"2020-09-01,002032,b,82.53,建仓"
57,2020-09-01,"2020-09-01,000961,s,9.6,平仓,-2.3398%"
0,2020-09-01,"2020-09-01,603392,b,220.81,建仓"
38,2020-09-01,"2020-09-01,000333,b,71.7,建仓"
56,2020-09-01,"2020-09-01,000963,b,27.69,建仓"
52,2020-09-01,"2020-09-01,600109,b,15.45,建仓"
60,2020-09-01,"2020-09-01,000001,b,15.14,建仓"
18,2020-09-02,"2020-09-02,300408,b,28.63,建仓"
50,2020-09-02,"2020-09-02,600660,b,31.45,建仓"
70,2020-09-02,"2020-09-02,000661,b,457.5,建仓"
48,2020-09-02,"2020-09-02,000776,b,16.49,建仓"
57,2020-09-02,"2020-09-02,600009,s,75.41,平仓,3.4715%"
36,2020-09-02,"2020-09-02,002673,b,9.85,建仓"
32,2020-09-02,"2020-09-02,002602,b,11.4,建仓"
54,2020-09-02,"2020-09-02,601633,b,15.95,建仓"
54,2020-09-02,"2020-09-02,600061,b,15.28,建仓"
56,2020-09-02,"2020-09-02,600030,b,31.9,建仓"
61,2020-09-02,"2020-09-02,000625,s,12.24,平仓,7.2743%"
65,2020-09-03,"2020-09-03,600011,s,5.7,平仓,18.0124%"
44,2020-09-03,"2020-09-03,300144,b,18.03,建仓"
54,2020-09-03,"2020-09-03,600522,b,11.32,建仓"
12,2020-09-03,"2020-09-03,600025,b,4.13,建仓"
62,2020-09-03,"2020-09-03,600362,b,15.88,建仓"
57,2020-09-03,"2020-09-03,601006,s,6.55,平仓,-1.3554%"
4,2020-09-04,"2020-09-04,603195,b,164.88,建仓"
10,2020-09-04,"2020-09-04,603156,b,27.74,建仓"
41,2020-09-04,"2020-09-04,600027,s,3.89,平仓,0.0000%"
49,2020-09-04,"2020-09-04,600050,s,5.09,平仓,-4.6816%"
34,2020-09-07,"2020-09-07,002607,b,35.5,建仓"
48,2020-09-07,"2020-09-07,000723,b,6.65,建仓"
73,2020-09-08,"2020-09-08,600999,s,21.44,平仓,-4.7111%"
1,2020-09-08,"2020-09-08,601077,s,5.17,平仓,-3.5448%"
42,2020-09-08,"2020-09-08,600703,b,28.0,建仓"
37,2020-09-08,"2020-09-08,000568,s,141.64,平仓,10.7687%"
65,2020-09-08,"2020-09-08,000069,s,7.32,平仓,-0.8130%"
55,2020-09-08,"2020-09-08,000063,s,36.23,平仓,-6.2613%"
63,2020-09-08,"2020-09-08,000728,s,10.45,平仓,-2.6095%"
57,2020-09-08,"2020-09-08,600340,s,16.31,平仓,-9.4392%"
61,2020-09-08,"2020-09-08,600519,s,1711.4,平仓,1.4464%"
17,2020-09-08,"2020-09-08,601881,s,12.68,平仓,-5.5845%"
49,2020-09-08,"2020-09-08,000157,s,8.31,平仓,-2.0047%"
40,2020-09-09,"2020-09-09,002601,b,23.19,建仓"
47,2020-09-09,"2020-09-09,600276,s,90.3,平仓,-1.5267%"
54,2020-09-09,"2020-09-09,600115,b,5.27,建仓"
59,2020-09-10,"2020-09-10,600176,s,13.76,平仓,-4.4444%"
40,2020-09-10,"2020-09-10,600010,b,1.2,建仓"
49,2020-09-10,"2020-09-10,000425,s,5.78,平仓,-9.8284%"
52,2020-09-10,"2020-09-10,601939,b,6.14,建仓"
58,2020-09-10,"2020-09-10,600004,b,15.08,建仓"
45,2020-09-10,"2020-09-10,600900,s,20.07,平仓,5.6872%"
42,2020-09-11,"2020-09-11,601618,b,2.78,建仓"
50,2020-09-11,"2020-09-11,000671,b,7.83,建仓"
23,2020-09-14,"2020-09-14,601985,s,4.57,平仓,-1.5086%"
16,2020-09-14,"2020-09-14,601838,b,10.51,建仓"
20,2020-09-14,"2020-09-14,603833,b,109.66,建仓"
37,2020-09-14,"2020-09-14,002475,s,56.21,平仓,-0.0889%"
36,2020-09-15,"2020-09-15,002129,b,21.83,建仓"
47,2020-09-15,"2020-09-15,601012,s,71.97,平仓,24.9479%"
49,2020-09-15,"2020-09-15,300014,s,48.8,平仓,-3.2322%"
47,2020-09-15,"2020-09-15,600845,s,70.49,平仓,1.5852%"
51,2020-09-15,"2020-09-15,300015,s,49.78,平仓,-0.4002%"
48,2020-09-15,"2020-09-15,002202,b,10.44,建仓"
49,2020-09-15,"2020-09-15,601231,s,23.73,平仓,-10.1477%"
19,2020-09-15,"2020-09-15,300413,s,66.6,平仓,0.1504%"
58,2020-09-16,"2020-09-16,601318,b,78.6,建仓"
23,2020-09-16,"2020-09-16,300529,s,66.58,平仓,-8.9567%"
63,2020-09-16,"2020-09-16,002179,s,45.74,平仓,-4.8669%"
23,2020-09-17,"2020-09-17,002773,s,46.0,平仓,-6.4851%"
53,2020-09-17,"2020-09-17,000538,s,105.99,平仓,-7.5131%"
53,2020-09-17,"2020-09-17,002594,s,115.94,平仓,35.7770%"
39,2020-09-17,"2020-09-17,300347,s,98.47,平仓,-16.1244%"
39,2020-09-18,"2020-09-18,002153,s,40.43,平仓,22.8875%"
15,2020-09-18,"2020-09-18,300676,s,142.29,平仓,-2.8737%"
59,2020-09-18,"2020-09-18,600887,s,39.35,平仓,-6.1755%"
54,2020-09-18,"2020-09-18,601390,b,5.77,建仓"
54,2020-09-18,"2020-09-18,002460,b,55.8,建仓"
36,2020-09-21,"2020-09-21,000338,b,16.0,建仓"
40,2020-09-21,"2020-09-21,601857,b,4.25,建仓"
59,2020-09-21,"2020-09-21,601888,s,209.01,平仓,-3.5932%"
18,2020-09-21,"2020-09-21,300628,b,60.0,建仓"
0,2020-09-21,"2020-09-21,601696,b,27.86,建仓"
40,2020-09-21,"2020-09-21,002463,b,20.36,建仓"
54,2020-09-21,"2020-09-21,600893,b,42.12,建仓"
59,2020-09-21,"2020-09-21,600036,s,38.6,平仓,3.1534%"
61,2020-09-21,"2020-09-21,000001,s,15.86,平仓,4.7556%"
59,2020-09-21,"2020-09-21,600196,s,48.03,平仓,-10.5587%"
9,2020-09-21,"2020-09-21,603259,s,95.21,平仓,-11.5806%"
55,2020-09-21,"2020-09-21,600390,s,7.47,平仓,-5.4430%"
41,2020-09-21,"2020-09-21,000651,s,56.55,平仓,3.2877%"
60,2020-09-21,"2020-09-21,601238,b,10.5,建仓"
39,2020-09-21,"2020-09-21,000333,s,70.03,平仓,-2.3291%"
57,2020-09-21,"2020-09-21,000963,s,24.68,平仓,-10.8704%"
1,2020-09-21,"2020-09-21,603392,s,180.33,平仓,-18.3325%"
45,2020-09-21,"2020-09-21,002032,s,78.22,平仓,-5.2223%"
57,2020-09-21,"2020-09-21,601688,s,21.0,平仓,-3.8462%"
42,2020-09-22,"2020-09-22,000783,b,8.17,建仓"
2,2020-09-22,"2020-09-22,601077,b,5.1,建仓"
48,2020-09-22,"2020-09-22,601901,b,8.51,建仓"
52,2020-09-22,"2020-09-22,600352,b,13.68,建仓"
24,2020-09-22,"2020-09-22,601211,b,18.52,建仓"
68,2020-09-22,"2020-09-22,601166,b,16.25,建仓"
33,2020-09-22,"2020-09-22,002602,s,10.3,平仓,-9.6491%"
44,2020-09-22,"2020-09-22,601600,b,3.05,建仓"
52,2020-09-22,"2020-09-22,600016,b,5.42,建仓"
32,2020-09-22,"2020-09-22,601198,b,12.83,建仓"
38,2020-09-22,"2020-09-22,600958,b,10.94,建仓"
19,2020-09-22,"2020-09-22,300408,s,27.8,平仓,-2.8991%"
18,2020-09-22,"2020-09-22,601881,b,12.87,建仓"
56,2020-09-22,"2020-09-22,600837,b,14.38,建仓"
74,2020-09-22,"2020-09-22,600999,b,21.58,建仓"
71,2020-09-22,"2020-09-22,000661,s,368.98,平仓,-19.3486%"
37,2020-09-22,"2020-09-22,002673,s,9.53,平仓,-3.2487%"
36,2020-09-22,"2020-09-22,601169,b,4.78,建仓"
46,2020-09-22,"2020-09-22,601601,b,31.57,建仓"
62,2020-09-22,"2020-09-22,002146,b,8.1,建仓"
50,2020-09-22,"2020-09-22,000425,b,5.98,建仓"
4,2020-09-22,"2020-09-22,601698,b,20.17,建仓"
51,2020-09-22,"2020-09-22,600660,s,33.67,平仓,7.0588%"
54,2020-09-22,"2020-09-22,000627,b,5.38,建仓"
55,2020-09-22,"2020-09-22,601633,s,17.7,平仓,10.9718%"
56,2020-09-22,"2020-09-22,600015,b,6.24,建仓"
8,2020-09-22,"2020-09-22,601162,b,6.59,建仓"
42,2020-09-22,"2020-09-22,601766,b,5.6,建仓"
50,2020-09-22,"2020-09-22,600118,b,34.67,建仓"
50,2020-09-22,"2020-09-22,601555,b,10.6,建仓"
24,2020-09-22,"2020-09-22,601985,b,4.51,建仓"
40,2020-09-23,"2020-09-23,600760,b,56.09,建仓"
42,2020-09-23,"2020-09-23,300142,b,56.06,建仓"
55,2020-09-23,"2020-09-23,600522,s,10.68,平仓,-5.6537%"
44,2020-09-23,"2020-09-23,600271,b,16.11,建仓"
13,2020-09-23,"2020-09-23,600025,s,4.22,平仓,2.1792%"
66,2020-09-24,"2020-09-24,002007,b,54.12,建仓"
11,2020-09-24,"2020-09-24,002938,s,56.7,平仓,11.7902%"
11,2020-09-24,"2020-09-24,603156,s,26.1,平仓,-5.9120%"
52,2020-09-25,"2020-09-25,600763,b,199.31,建仓"
49,2020-09-25,"2020-09-25,000723,s,6.36,平仓,-4.3609%"
35,2020-09-25,"2020-09-25,002607,s,31.54,平仓,-11.1549%"
60,2020-09-25,"2020-09-25,600196,b,51.99,建仓"
58,2020-09-25,"2020-09-25,000963,b,24.88,建仓"
32,2020-09-25,"2020-09-25,601100,b,72.1,建仓"
14,2020-09-25,"2020-09-25,002821,b,260.07,建仓"
42,2020-09-28,"2020-09-28,002624,b,33.21,建仓"
43,2020-09-28,"2020-09-28,600703,s,24.59,平仓,-12.1786%"
41,2020-09-29,"2020-09-29,002601,s,24.12,平仓,4.0103%"
57,2020-09-29,"2020-09-29,000786,s,31.04,平仓,-7.5089%"
55,2020-09-29,"2020-09-29,600115,s,4.94,平仓,-6.2619%"
50,2020-09-29,"2020-09-29,300014,b,50.13,建仓"
20,2020-09-30,"2020-09-30,300413,b,67.4,建仓"
41,2020-09-30,"2020-09-30,600010,s,1.15,平仓,-4.1667%"
59,2020-09-30,"2020-09-30,600004,s,13.61,平仓,-9.7480%"
53,2020-09-30,"2020-09-30,601939,s,6.15,平仓,0.1629%"
51,2020-10-09,"2020-10-09,000671,s,7.13,平仓,-8.9400%"
43,2020-10-09,"2020-10-09,601618,s,2.69,平仓,-3.2374%"
52,2020-10-12,"2020-10-12,002555,b,37.58,建仓"
54,2020-10-12,"2020-10-12,002384,b,27.51,建仓"
17,2020-10-12,"2020-10-12,601838,s,10.21,平仓,-2.8544%"
48,2020-10-12,"2020-10-12,000895,b,55.45,建仓"
52,2020-10-12,"2020-10-12,300015,b,57.2,建仓"
54,2020-10-12,"2020-10-12,002594,b,128.5,建仓"
21,2020-10-12,"2020-10-12,603833,s,111.36,平仓,1.5502%"
42,2020-10-12,"2020-10-12,002601,b,26.61,建仓"
37,2020-10-13,"2020-10-13,002129,s,25.12,平仓,15.0710%"
32,2020-10-13,"2020-10-13,000066,b,16.98,建仓"
60,2020-10-13,"2020-10-13,002352,b,91.3,建仓"
34,2020-10-13,"2020-10-13,300136,b,52.95,建仓"
48,2020-10-13,"2020-10-13,601919,b,6.04,建仓"
49,2020-10-13,"2020-10-13,002202,s,10.91,平仓,4.5019%"
32,2020-10-13,"2020-10-13,300433,b,36.07,建仓"
40,2020-10-13,"2020-10-13,300347,b,113.14,建仓"
32,2020-10-13,"2020-10-13,601225,b,9.26,建仓"
60,2020-10-13,"2020-10-13,600887,b,41.48,建仓"
56,2020-10-13,"2020-10-13,600886,b,9.08,建仓"
48,2020-10-13,"2020-10-13,002600,b,12.51,建仓"
53,2020-10-13,"2020-10-13,600109,s,15.73,平仓,1.8123%"
44,2020-10-13,"2020-10-13,600346,b,20.84,建仓"
42,2020-10-13,"2020-10-13,000858,b,242.27,建仓"
56,2020-10-14,"2020-10-14,600522,b,11.48,建仓"
59,2020-10-14,"2020-10-14,601318,s,81.38,平仓,3.5369%"
44,2020-10-14,"2020-10-14,600406,b,21.1,建仓"
46,2020-10-14,"2020-10-14,600309,b,80.15,建仓"
16,2020-10-14,"2020-10-14,601138,b,13.73,建仓"
38,2020-10-14,"2020-10-14,000568,b,150.7,建仓"
52,2020-10-14,"2020-10-14,002304,b,152.8,建仓"
58,2020-10-14,"2020-10-14,601006,b,6.52,建仓"
45,2020-10-14,"2020-10-14,300144,s,16.6,平仓,-7.9312%"
58,2020-10-14,"2020-10-14,002714,b,78.0,建仓"
22,2020-10-14,"2020-10-14,603986,b,184.24,建仓"
72,2020-10-14,"2020-10-14,601628,b,47.01,建仓"
4,2020-10-14,"2020-10-14,600989,b,10.93,建仓"
56,2020-10-14,"2020-10-14,600390,b,7.3,建仓"
38,2020-10-14,"2020-10-14,600584,b,38.3,建仓"
50,2020-10-14,"2020-10-14,601336,b,65.55,建仓"
46,2020-10-14,"2020-10-14,601998,b,5.16,建仓"
50,2020-10-14,"2020-10-14,601818,b,3.97,建仓"
12,2020-10-14,"2020-10-14,601066,b,49.93,建仓"
56,2020-10-14,"2020-10-14,300003,b,34.51,建仓"
58,2020-10-14,"2020-10-14,601688,b,21.29,建仓"
10,2020-10-14,"2020-10-14,002945,b,15.1,建仓"
40,2020-10-14,"2020-10-14,600745,b,117.27,建仓"
54,2020-10-15,"2020-10-15,600332,b,31.07,建仓"
28,2020-10-15,"2020-10-15,603369,b,49.26,建仓"
55,2020-10-16,"2020-10-16,601390,s,5.39,平仓,-6.5858%"
55,2020-10-16,"2020-10-16,002460,s,57.13,平仓,2.3835%"
41,2020-10-19,"2020-10-19,601857,s,4.11,平仓,-3.2941%"
41,2020-10-19,"2020-10-19,002463,s,18.87,平仓,-7.3183%"
61,2020-10-19,"2020-10-19,601238,s,10.01,平仓,-4.6667%"
62,2020-10-19,"2020-10-19,002142,b,35.53,建仓"
19,2020-10-19,"2020-10-19,300628,s,60.2,平仓,0.3333%"
37,2020-10-19,"2020-10-19,000338,s,15.81,平仓,-1.1875%"
55,2020-10-19,"2020-10-19,600893,s,39.5,平仓,-6.2203%"
51,2020-10-20,"2020-10-20,600118,s,34.29,平仓,-1.0960%"
63,2020-10-20,"2020-10-20,600362,s,14.73,平仓,-7.2418%"
63,2020-10-20,"2020-10-20,002146,s,7.77,平仓,-4.0741%"
53,2020-10-20,"2020-10-20,600016,s,5.35,平仓,-1.2915%"
51,2020-10-20,"2020-10-20,601555,s,10.39,平仓,-1.9811%"
75,2020-10-20,"2020-10-20,600999,s,22.32,平仓,3.4291%"
25,2020-10-20,"2020-10-20,600926,s,13.62,平仓,27.0522%"
57,2020-10-20,"2020-10-20,600030,s,30.65,平仓,-3.9185%"
43,2020-10-20,"2020-10-20,601766,s,5.54,平仓,-1.0714%"
51,2020-10-20,"2020-10-20,000425,s,5.78,平仓,-3.3445%"
57,2020-10-20,"2020-10-20,600837,s,14.75,平仓,2.5730%"
69,2020-10-20,"2020-10-20,601166,s,17.8,平仓,9.5385%"
3,2020-10-20,"2020-10-20,601077,s,5.05,平仓,-0.9804%"
43,2020-10-20,"2020-10-20,000783,s,8.15,平仓,-0.2448%"
37,2020-10-20,"2020-10-20,601169,s,4.79,平仓,0.2092%"
49,2020-10-20,"2020-10-20,601901,s,8.34,平仓,-1.9976%"
47,2020-10-20,"2020-10-20,601601,s,33.55,平仓,6.2718%"
19,2020-10-20,"2020-10-20,601881,s,12.96,平仓,0.6993%"
25,2020-10-20,"2020-10-20,601211,s,18.4,平仓,-0.6479%"
9,2020-10-20,"2020-10-20,601162,s,6.23,平仓,-5.4628%"
25,2020-10-20,"2020-10-20,601985,s,4.54,平仓,0.6652%"
5,2020-10-20,"2020-10-20,601698,s,19.43,平仓,-3.6688%"
55,2020-10-20,"2020-10-20,000627,s,5.32,平仓,-1.1152%"
57,2020-10-20,"2020-10-20,600015,s,6.24,平仓,0.0000%"
39,2020-10-20,"2020-10-20,600958,s,11.41,平仓,4.2962%"
53,2020-10-20,"2020-10-20,600352,s,14.7,平仓,7.4561%"
45,2020-10-20,"2020-10-20,601600,s,2.99,平仓,-1.9672%"
33,2020-10-20,"2020-10-20,601198,s,13.13,平仓,2.3383%"
43,2020-10-21,"2020-10-21,300142,s,57.15,平仓,1.9443%"
45,2020-10-21,"2020-10-21,600271,s,15.75,平仓,-2.2346%"
5,2020-10-21,"2020-10-21,603195,s,176.1,平仓,6.8049%"
41,2020-10-21,"2020-10-21,600760,s,58.45,平仓,4.2075%"
55,2020-10-21,"2020-10-21,600061,s,14.85,平仓,-2.8141%"
67,2020-10-22,"2020-10-22,002007,s,53.63,平仓,-0.9054%"
59,2020-10-23,"2020-10-23,000963,s,26.48,平仓,6.4309%"
53,2020-10-23,"2020-10-23,600763,s,210.6,平仓,5.6645%"
33,2020-10-23,"2020-10-23,601100,s,69.67,平仓,-3.3703%"
15,2020-10-23,"2020-10-23,002821,s,273.5,平仓,5.1640%"
61,2020-10-23,"2020-10-23,600196,s,52.75,平仓,1.4618%"
44,2020-10-23,"2020-10-23,601111,b,7.27,建仓"
43,2020-10-26,"2020-10-26,002624,s,28.17,平仓,-15.1762%"
51,2020-10-27,"2020-10-27,300014,s,55.8,平仓,11.3106%"
56,2020-10-27,"2020-10-27,601390,b,5.37,建仓"
54,2020-10-28,"2020-10-28,600161,b,34.8,建仓"
21,2020-10-28,"2020-10-28,300413,s,73.2,平仓,8.6053%"
40,2020-10-28,"2020-10-28,601668,b,5.15,建仓"
42,2020-10-29,"2020-10-29,002311,b,62.61,建仓"
24,2020-10-29,"2020-10-29,300529,b,81.33,建仓"
54,2020-10-29,"2020-10-29,600763,b,224.72,建仓"
50,2020-10-29,"2020-10-29,600482,b,17.52,建仓"
49,2020-10-30,"2020-10-30,000895,s,50.0,平仓,-9.8287%"
55,2020-10-30,"2020-10-30,002594,s,159.81,平仓,24.3658%"
53,2020-10-30,"2020-10-30,002555,s,29.6,平仓,-21.2347%"
54,2020-10-30,"2020-10-30,600809,b,225.12,建仓"
62,2020-10-30,"2020-10-30,000596,b,210.2,建仓"
53,2020-10-30,"2020-10-30,300015,s,62.26,平仓,8.8462%"
22,2020-10-30,"2020-10-30,603833,b,122.89,建仓"
55,2020-10-30,"2020-10-30,002384,s,25.3,平仓,-8.0334%"
43,2020-10-30,"2020-10-30,002601,s,24.74,平仓,-7.0274%"
60,2020-10-30,"2020-10-30,002050,b,24.45,建仓"
52,2020-10-30,"2020-10-30,600660,b,37.48,建仓"
40,2020-10-30,"2020-10-30,002153,b,36.84,建仓"
48,2020-10-30,"2020-10-30,002001,b,29.05,建仓"
16,2020-11-02,"2020-11-02,002821,b,276.3,建仓"
33,2020-11-02,"2020-11-02,000066,s,14.56,平仓,-14.2521%"
41,2020-11-02,"2020-11-02,300347,s,122.66,平仓,8.4144%"
50,2020-11-02,"2020-11-02,002508,b,37.82,建仓"
10,2020-11-02,"2020-11-02,603259,b,114.1,建仓"
49,2020-11-02,"2020-11-02,002600,s,13.57,平仓,8.4732%"
61,2020-11-02,"2020-11-02,600887,s,37.9,平仓,-8.6307%"
61,2020-11-02,"2020-11-02,002352,s,84.2,平仓,-7.7766%"
42,2020-11-02,"2020-11-02,000860,b,51.69,建仓"
49,2020-11-02,"2020-11-02,601919,s,6.39,平仓,5.7947%"
33,2020-11-02,"2020-11-02,601225,s,9.19,平仓,-0.7559%"
45,2020-11-02,"2020-11-02,600346,s,19.68,平仓,-5.5662%"
1,2020-11-03,"2020-11-03,601696,s,23.6,平仓,-15.2907%"
20,2020-11-03,"2020-11-03,300408,b,32.86,建仓"
51,2020-11-03,"2020-11-03,601336,s,62.7,平仓,-4.3478%"
5,2020-11-03,"2020-11-03,600989,s,10.12,平仓,-7.4108%"
46,2020-11-03,"2020-11-03,300144,b,16.41,建仓"
57,2020-11-03,"2020-11-03,600390,s,6.95,平仓,-4.7945%"
73,2020-11-03,"2020-11-03,601628,s,45.78,平仓,-2.6165%"
39,2020-11-03,"2020-11-03,600584,s,38.23,平仓,-0.1828%"
0,2020-11-03,"2020-11-03,601658,b,4.67,建仓"
47,2020-11-03,"2020-11-03,601998,s,5.12,平仓,-0.7752%"
49,2020-11-03,"2020-11-03,000776,s,15.79,平仓,-4.2450%"
62,2020-11-03,"2020-11-03,000002,b,28.03,建仓"
23,2020-11-03,"2020-11-03,603986,s,203.3,平仓,10.3452%"
51,2020-11-03,"2020-11-03,601818,s,3.98,平仓,0.2519%"
38,2020-11-03,"2020-11-03,600705,b,4.47,建仓"
59,2020-11-03,"2020-11-03,002714,s,71.63,平仓,-8.1667%"
11,2020-11-03,"2020-11-03,002945,s,14.25,平仓,-5.6291%"
10,2020-11-03,"2020-11-03,603501,b,215.59,建仓"
38,2020-11-03,"2020-11-03,002414,b,36.5,建仓"
41,2020-11-03,"2020-11-03,600745,s,102.74,平仓,-12.3902%"
59,2020-11-03,"2020-11-03,601006,s,6.4,平仓,-1.8405%"
39,2020-11-03,"2020-11-03,000568,s,182.43,平仓,21.0551%"
59,2020-11-03,"2020-11-03,601688,s,19.64,平仓,-7.7501%"
53,2020-11-03,"2020-11-03,002304,s,175.25,平仓,14.6924%"
17,2020-11-03,"2020-11-03,601138,s,13.38,平仓,-2.5492%"
13,2020-11-03,"2020-11-03,601066,s,42.9,平仓,-14.0797%"
57,2020-11-03,"2020-11-03,600522,s,10.58,平仓,-7.8397%"
45,2020-11-03,"2020-11-03,600406,s,22.03,平仓,4.4076%"
48,2020-11-03,"2020-11-03,600606,b,6.26,建仓"
22,2020-11-04,"2020-11-04,300413,b,79.5,建仓"
20,2020-11-04,"2020-11-04,601881,b,12.2,建仓"
26,2020-11-04,"2020-11-04,600926,b,13.92,建仓"
29,2020-11-04,"2020-11-04,603369,s,49.18,平仓,-0.1624%"
26,2020-11-04,"2020-11-04,601985,b,4.6,建仓"
34,2020-11-04,"2020-11-04,601225,b,9.31,建仓"
38,2020-11-04,"2020-11-04,000338,b,15.86,建仓"
32,2020-11-04,"2020-11-04,000725,b,5.04,建仓"
55,2020-11-04,"2020-11-04,600332,s,30.46,平仓,-1.9633%"
28,2020-11-05,"2020-11-05,002739,b,16.64,建仓"
44,2020-11-05,"2020-11-05,300059,b,24.98,建仓"
46,2020-11-05,"2020-11-05,601600,b,3.03,建仓"
56,2020-11-05,"2020-11-05,600111,b,11.26,建仓"
34,2020-11-05,"2020-11-05,000066,b,16.14,建仓"
62,2020-11-06,"2020-11-06,002352,b,83.49,建仓"
63,2020-11-06,"2020-11-06,002142,s,33.5,平仓,-5.7135%"
52,2020-11-06,"2020-11-06,600585,b,54.74,建仓"
56,2020-11-09,"2020-11-09,000063,b,38.07,建仓"
22,2020-11-09,"2020-11-09,601155,b,34.15,建仓"
48,2020-11-09,"2020-11-09,600018,b,4.89,建仓"
52,2020-11-09,"2020-11-09,000671,b,7.23,建仓"
38,2020-11-09,"2020-11-09,603288,b,168.87,建仓"
50,2020-11-09,"2020-11-09,002410,b,73.64,建仓"
42,2020-11-09,"2020-11-09,002463,b,20.8,建仓"
58,2020-11-09,"2020-11-09,600522,b,11.31,建仓"
54,2020-11-09,"2020-11-09,600109,b,18.47,建仓"
44,2020-11-09,"2020-11-09,600848,b,23.75,建仓"
48,2020-11-09,"2020-11-09,600498,b,26.32,建仓"
44,2020-11-09,"2020-11-09,600570,b,94.1,建仓"
58,2020-11-10,"2020-11-10,601377,b,8.73,建仓"
34,2020-11-10,"2020-11-10,601198,b,12.98,建仓"
34,2020-11-10,"2020-11-10,002736,b,13.61,建仓"
50,2020-11-10,"2020-11-10,000708,b,18.35,建仓"
40,2020-11-10,"2020-11-10,600958,b,11.52,建仓"
40,2020-11-11,"2020-11-11,600795,b,2.08,建仓"
26,2020-11-11,"2020-11-11,601211,b,18.69,建仓"
58,2020-11-11,"2020-11-11,000961,b,9.4,建仓"
50,2020-11-11,"2020-11-11,000776,b,17.15,建仓"
14,2020-11-11,"2020-11-11,601066,b,43.37,建仓"
36,2020-11-11,"2020-11-11,601872,b,5.82,建仓"
16,2020-11-11,"2020-11-11,002939,b,12.86,建仓"
42,2020-11-11,"2020-11-11,601857,b,4.27,建仓"
8,2020-11-11,"2020-11-11,601236,b,17.82,建仓"
60,2020-11-11,"2020-11-11,601006,b,6.52,建仓"
10,2020-11-11,"2020-11-11,601162,b,6.0,建仓"
58,2020-11-11,"2020-11-11,600009,b,74.1,建仓"
44,2020-11-11,"2020-11-11,601618,b,2.7,建仓"
44,2020-11-11,"2020-11-11,002624,b,28.75,建仓"
0,2020-11-11,"2020-11-11,600918,b,14.15,建仓"
62,2020-11-11,"2020-11-11,600519,b,1731.35,建仓"
30,2020-11-11,"2020-11-11,000938,b,22.66,建仓"
38,2020-11-11,"2020-11-11,002673,b,9.35,建仓"
54,2020-11-11,"2020-11-11,002555,b,27.68,建仓"
28,2020-11-11,"2020-11-11,000166,b,5.22,建仓"
58,2020-11-11,"2020-11-11,600030,b,29.26,建仓"
2,2020-11-11,"2020-11-11,601696,b,24.0,建仓"
60,2020-11-11,"2020-11-11,601688,b,19.29,建仓"
12,2020-11-11,"2020-11-11,002945,b,14.27,建仓"
38,2020-11-11,"2020-11-11,002475,b,56.7,建仓"
52,2020-11-11,"2020-11-11,601555,b,9.95,建仓"
54,2020-11-12,"2020-11-12,601186,b,8.47,建仓"
44,2020-11-12,"2020-11-12,002601,b,29.9,建仓"
60,2020-11-12,"2020-11-12,600004,b,14.17,建仓"
45,2020-11-12,"2020-11-12,601111,s,7.57,平仓,4.1265%"
48,2020-11-12,"2020-11-12,601607,b,20.33,建仓"
62,2020-11-12,"2020-11-12,600196,b,59.14,建仓"
54,2020-11-12,"2020-11-12,601939,b,6.53,建仓"
64,2020-11-12,"2020-11-12,600029,b,5.97,建仓"
12,2020-11-16,"2020-11-16,603156,b,26.1,建仓"
44,2020-11-16,"2020-11-16,600299,b,13.4,建仓"
57,2020-11-16,"2020-11-16,601390,s,5.58,平仓,3.9106%"
55,2020-11-17,"2020-11-17,600161,s,35.2,平仓,1.1494%"
41,2020-11-17,"2020-11-17,601668,s,5.32,平仓,3.3010%"
54,2020-11-18,"2020-11-18,002157,b,17.8,建仓"
60,2020-11-18,"2020-11-18,002714,b,72.6,建仓"
25,2020-11-18,"2020-11-18,300529,s,65.8,平仓,-19.0950%"
57,2020-11-18,"2020-11-18,300003,s,30.34,平仓,-12.0835%"
51,2020-11-18,"2020-11-18,600482,s,16.83,平仓,-3.9384%"
43,2020-11-18,"2020-11-18,002311,s,57.7,平仓,-7.8422%"
55,2020-11-18,"2020-11-18,600763,s,216.5,平仓,-3.6579%"
49,2020-11-19,"2020-11-19,002001,s,32.7,平仓,12.5645%"
47,2020-11-19,"2020-11-19,600309,s,89.49,平仓,11.6532%"
61,2020-11-19,"2020-11-19,002050,s,24.88,平仓,1.7587%"
23,2020-11-19,"2020-11-19,603833,s,132.02,平仓,7.4294%"
50,2020-11-19,"2020-11-19,000895,b,51.77,建仓"
55,2020-11-19,"2020-11-19,600809,s,259.93,平仓,15.4629%"
53,2020-11-19,"2020-11-19,600660,s,40.25,平仓,7.3906%"
35,2020-11-19,"2020-11-19,300136,s,44.77,平仓,-15.4485%"
